"","name","address","city","url"
"180","The Salvation Army Longview Social Services and Shelter","519 East Cotton Street","Longview, TX 75602","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11558"
"121","House of Hope For Women","3011 West Marshall","Longview, TX 75604","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11527"
"123","Hiway 80 Rescue Mission","3117 W. Marshall","Longview, TX 75604","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11526"
"122","Highway 80 Rescue Mission","3117 W. Marshall Ave","Longview, TX 75606","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=10183"
"230","Restoration Empowerment Center Shelter for Women and Children","1611 Avenue O","Lubbock, TX 79401","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=16013"
"231","Salvation Army Lubbock Emergency Shelter","1614 Avenue J","Lubbock, TX 79401","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11550"
"232","Family Promise of Lubbock","1319 15th St","Lubbock, TX 79408","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=10802"
"207","Godtel Ministries","323 Moody Street","Lufkin, TX 75901","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=7502"
"120","Marshall's My Friend's House, Inc.","2610 Elysian Fields Ave.","Marshall, TX 75672","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=13287"
"45","Catholic Charities Respite Center Shelter","111 S. 15th St.","McAllen, TX 78501","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=15738"
"46","Victory Ministries of the Rio Grande Valley, Inc","1901 Cedar","McAllen, TX 78501","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=14834"
"47","Mujeres Unidas/Women Together","420 North 21st St.","McAllen, TX 78501","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=7783"
"38","The Samaritan Inn McKinney","1710 N McDonald St","McKinney, TX 75071","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=14390"
"234","Family Promise of Midland","2908 W. Ohio","Midland, TX 79701","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11516"
"235","Salvation Army Midland TX Homeless Shelter","600 East Wall Street","Midland, TX 79701","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11551"
"236","Midland Fair Havens","2400 Whitmire Blvd #100","Midland, TX 79705","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=7765"
"241","The Madeline House & Grace Outreach","P.O. Box 1456","Mount Vernon, TX 75457","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=15291"
"233","Family Crisis Center of East Texas Nacogdoches","3909 North Street","Nacogdoches, TX 75964","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=8247"
"237","Jesus House of Odessa","1335 East 6th Street","Odessa, TX 79761","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11528"
"238","Family Promise of Odessa","1354 East 6th Street","Odessa, TX 79761","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11517"
"239","Salvation Army Odessa TX Homeless Shelter","810 East 11th Street","Odessa, TX 79761","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11552"
"240","Mission Messiah for Women and Children","1213 West 2nd Street","Odessa, TX 79763","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11534"
"244","New Hope Center of Paris","450 SW 4th St Suite 310","Paris, TX 75460","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=14819"
"245","Shelter Agencies For Familes in Paris Texas","615 9th Street Southwest","Paris, TX 75460","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11578"
"69","Sarah's House","711 Perla Rd","Pasadena, TX 77502","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=9802"
"68","Bridge Over Troubled Water Inc","3811 Allen-Genoa Rd","Pasadena, TX 77504","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=7211"
"5","Emily's Place Transitional Housing For Women","P. O. Box 260671","Plano, TX 75026","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=13831"
"7","Hope's Door New Beginning Center","860 F Ave. Ste. 100","Plano, TX 75074","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=13830"
"8","City House","902 E. 16th Street","Plano, TX 75074","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=7304"
"133","Port Cities Rescue Mission","900 6th St","Port Arthur, TX 77640","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11537"
"134","Lazarus Recovery Project for Single Women","531 Atlanta","Port Arthur, TX 77640","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11531"
"6","River of Life Homes","not provided.","Richardson, TX 75081","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=12620"
"226","Fort Bend County Women's Center","undisclosed location","Richmond, TX 77406","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=7474"
"101","Parks Youth Ranch","11614 FM 361","Richmond, TX 77469","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=15822"
"119","Hope Alliance Women's Shelter","1011 Gattis School Rd #110","Round Rock, TX 78664","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=10284"
"153","Visitation House","945 W. Huisache","San Antonio, TX 78201","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=8202"
"158","The Salvation Army Dave Coy Shelter for Men","226 Nolan Street","San Antonio, TX 78202","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11461"
"159","Catholic Worker House Day Shelter","626 Nolan St","San Antonio, TX 78202","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11456"
"160","Strong Foundation Emergency and Transitional Housing","414 N. Hackberry","San Antonio, TX 78202","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11459"
"154","Guadalupe Home","2102 Buena Vista Street","San Antonio, TX 78207","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=7537"
"155","Haven For Hope","1 Haven for Hope Way","San Antonio, TX 78207","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=10120"
"151","Family Violence Prevention Services  Inc.","7911 Broadway","San Antonio, TX 78209","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=7459"
"198","Seton Home","1115 Mission Rd.","San Antonio, TX 78210","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=8024"
"156","Salvation Army Family Shelter W. Elmira","519 W Elmira St","San Antonio, TX 78212","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11458"
"149","Youth Alternatives  Inc.","3103 West Avenue","San Antonio, TX 78213","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=8263"
"157","San Antonio Rescue Mission","907 E. Quincy","San Antonio, TX 78215","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=8001"
"150","SAMMinistries Transitional Living and Learning Center","5254 Blanco Road","San Antonio, TX 78216","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=7931"
"148","Fairweather Family Lodge","6363 De Zavala Road","San Antonio, TX 78228","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=8002"
"152","The Childrens Shelter","2939 W. Woodlawn Av.","San Antonio, TX 78228","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=8126"
"166","La Posada Providencia","30094 Marydale Rd","San Benito, TX 78586","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11530"
"178","Southside Community Center Homeless Shelter","518 S. Guadalupe St","San Marcos, TX 78666","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=8054"
"205","Salvation Army of Grayson County Texas","5700 Texoma Pkwy","Sherman, TX 75090","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11464"
"206","North Texas Youth Connection","1602 E Lamar St","Sherman, TX 75091","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=10426"
"61","CLOSED: Liberty Lighthouse, Inc.","P. O. Box 1923","Springtown, TX 76082","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=10892"
"143","Family Promise of East Bell County","1018 East Ave A","Temple , TX 76501","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=10266"
"142","Reaching Out Crisis Ministries","707 South 11th","Temple, TX 76504","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=13981"
"242","Randy Sams' Outreach Shelter, Inc.","402 Oak Street","Texarkana, TX 75501","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=9923"
"67","Worthy Ministries Inc","5105 Timothy Street","Texas City , TX 77591","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=13199"
"187","Montgomery County Women's Center","1600 Lake Front Circle, Suite 100","The Woodlands, TX 77387","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=7779"
"222","Salvation Army of Tyler Texas","633 North Broadway Avenue","Tyler, TX 75702","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=10559"
"248","Van Horn Community Christian Shelter","210 West Broadway","Van Horn, TX 79855","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=8195"
"246","Salvation Army Victoria TX","1302 N. Louis","Victoria, TX 77901","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11554"
"247","Perpetual Help Home Women's Shelter","705 East Santa Rosa","Victoria, TX 77901","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11536"
"137","My Brother's Keeper Homeless Emergency Shelter","1217 Mary Street","Waco, TX 76701","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11535"
"138","Compassion Ministries of Waco","1421 Austin Ave.","Waco, TX 76701","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=7351"
"139","Salvation Army Waco Emergency Shelter Transient Lodge","4721 W Waco Dr","Waco, TX 76710","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11518"
"140","Salvation Army's Sally's House","4721 W Waco Dr","Waco, TX 76710","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=14762"
"114","Daniel's Den Ministries","507 W. Jefferson","Waxahachie, TX 75165","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11512"
"48","Freedom House","1149 Fort Worth Hwy","Weatherford, TX 76087","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=7478"
"66","Bay Area Turning Point","210 S. Walnut","Webster, TX 77598","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=7164"
"249","Wichita Falls Faith Mission","1300 Travis","Wichita Falls, TX 76301","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11514"
"251","Children's Aid Society of West Texas Inc.","1101 30th St.","Wichita Falls, TX 76302","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=7276"
"252","Faith Refuge Shelter for Women and Children","710 E. Hatton Rd.","Wichita Falls, TX 76302","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=13002"
"250","Salvation Army Wichita Falls","403 Seventh Street","Wichita Falls, TX 76307","https://www.homelessshelterdirectory.org/cgi-bin/id/shelter.cgi?shelter=11555"
